tstamp	latitude	longitude	speed	trip_id
2023-01-17 18:19:10	45.552353	-122.650367	5.46	239926204
2023-01-17 18:19:40	45.554892	-122.650358	9.3	239926204
2023-01-17 18:20:25	45.556267	-122.649723	3.69	239926204
2023-01-17 18:22:40	45.561892	-122.649688	4.58	239926204
2023-01-17 18:22:45	45.562267	-122.649683	8.2	239926204
2023-01-17 18:24:40	45.564267	-122.65007	2.04	239926204
2023-01-17 18:26:40	45.569492	-122.650045	4.78	239926204
2023-01-17 18:27:25	45.570633	-122.650038	2.78	239926204
2023-01-17 18:28:15	45.5719	-122.651257	4.56	239926204
2023-01-17 18:28:20	45.571852	-122.651927	10.4	239926204
2023-01-17 18:28:55	45.571793	-122.657047	11.23	239926204
2023-01-17 18:30:10	45.572067	-122.661347	4.72	239926204
2023-01-17 18:30:15	45.572545	-122.661328	10.8	239926204
2023-01-17 18:30:45	45.57597	-122.661282	12.47	239926204
2023-01-17 18:32:20	45.580427	-122.66134	5.12	239926204
2023-01-17 18:32:25	45.580673	-122.661413	5.4	239926204
2023-01-17 18:32:44	45.58073	-122.662508	4.42	239926204
2023-01-17 18:32:50	45.58073	-122.662508	0	239926204
2023-01-17 18:33:10	45.58073	-122.662508	0	239926204
2023-01-17 18:33:15	45.58073	-122.662508	0	239926204
2023-01-17 18:33:25	45.58073	-122.662508	0	239926204
2023-01-17 18:34:05	45.58073	-122.662508	0	239926204
2023-01-17 18:34:25	45.58073	-122.662508	0	239926204
2023-01-17 18:34:30	45.58073	-122.662508	0	239926204
2023-01-17 18:35:15	45.58073	-122.662508	0	239926204
2023-01-17 18:35:25	45.58073	-122.662508	0	239926204
2023-01-17 18:36:25	45.58073	-122.662508	0	239926204
2023-01-17 18:36:30	45.58073	-122.662508	0	239926204
2023-01-17 18:36:50	45.58073	-122.662508	0	239926204
2023-01-17 18:37:40	45.58073	-122.662508	0	239926204
2023-01-17 18:37:55	45.58073	-122.662508	0	239926204
2023-01-17 18:38:10	45.58073	-122.662508	0	239926204
2023-01-17 18:38:25	45.58073	-122.662508	0	239926204
2023-01-17 18:38:45	45.58073	-122.662508	0	239926204
2023-01-17 18:40:50	45.58073	-122.662508	0	239926204
2023-01-17 18:41:15	45.58073	-122.662508	0	239926204
2023-01-17 18:41:20	45.58073	-122.662508	0	239926204
2023-01-17 18:41:35	45.58073	-122.662508	0	239926204
2023-01-17 18:41:45	45.58073	-122.662508	0	239926204
2023-01-17 18:42:05	45.58073	-122.662508	0	239926204
2023-01-17 18:42:50	45.58073	-122.662508	0	239926204
2023-01-17 18:43:15	45.58073	-122.662508	0	239926204
2023-01-17 18:43:29	45.58073	-122.662508	0	239926204
2023-01-17 18:43:54	45.58073	-122.662508	0	239926204
2023-01-17 18:43:59	45.58073	-122.662508	0	239926204
2023-01-17 18:44:04	45.58073	-122.662508	0	239926204
2023-01-17 18:44:19	45.58073	-122.662508	0	239926204
2023-01-17 18:44:29	45.58073	-122.662508	0	239926204
2023-01-17 18:44:49	45.58073	-122.662508	0	239926204
2023-01-17 18:45:14	45.58073	-122.662508	0	239926204
2023-01-17 18:45:19	45.58073	-122.662508	0	239926204
2023-01-17 18:45:44	45.58073	-122.662508	0	239926204
2023-01-17 18:46:34	45.58073	-122.662508	0	239926204
2023-01-17 18:46:49	45.58073	-122.662508	0	239926204
2023-01-18 00:16:18	45.556453	-122.701158	3.32	239827433
2023-01-18 00:16:28	45.556132	-122.698842	20.1	239827433
2023-01-18 00:17:03	45.554772	-122.692488	15.89	239827433
2023-01-18 00:17:23	45.551855	-122.689862	18.95	239827433
2023-01-18 00:17:28	45.551047	-122.688973	22.4	239827433
2023-01-18 00:17:38	45.549548	-122.686973	22.6	239827433
2023-01-18 00:17:48	45.548083	-122.684988	22.3	239827433
2023-01-18 00:18:23	45.544438	-122.676515	22.51	239827433
2023-01-18 00:19:28	45.535133	-122.668037	19.11	239827433
